sheet_code,originator,transect_ID,NCDOT_transect,sample_ID,sample_date,year,season,ghost_crabs,sm_mole_crabs,md_mole_crabs,lg_mole_crabs,coquina_clams,amphipods,worms
jul2020_T05_B1_CSI,CSI,T05,,B1,2020/07/13 00:00:00,2020,summer,0,10,6,0,0,0,0
jul2020_T05_B2_CSI,CSI,T05,,B2,2020/07/13 00:00:00,2020,summer,0,0,0,1,0,0,0
jul2020_T05_B3_CSI,CSI,T05,,B3,2020/07/13 00:00:00,2020,summer,0,13,17,1,0,0,0
jul2020_T06_B1_CSI,CSI,T06,,B1,2020/07/13 00:00:00,2020,summer,0,31,0,0,0,0,0
jul2020_T06_B2_CSI,CSI,T06,,B2,2020/07/13 00:00:00,2020,summer,0,1,1,1,0,0,0
jul2020_T06_B3_CSI,CSI,T06,,B3,2020/07/13 00:00:00,2020,summer,0,9,1,0,0,0,0
jul2020_T07_B1_CSI,CSI,T07,,B1,2020/07/13 00:00:00,2020,summer,0,13,3,0,0,0,0
jul2020_T07_B2_CSI,CSI,T07,,B2,2020/07/13 00:00:00,2020,summer,0,4,0,0,0,0,0
jul2020_T07_B3_CSI,CSI,T07,,B3,2020/07/13 00:00:00,2020,summer,0,11,1,0,0,0,0
jul2020_T08_B1_CSI,CSI,T08,,B1,2020/07/13 00:00:00,2020,summer,0,25,0,0,0,0,0
jul2020_T08_B2_CSI,CSI,T08,,B2,2020/07/13 00:00:00,2020,summer,0,3,2,0,0,0,0
jul2020_T08_B3_CSI,CSI,T08,,B3,2020/07/13 00:00:00,2020,summer,0,2,2,0,0,0,0
jul2020_T09_B1_CSI,CSI,T09,,B1,2020/07/13 00:00:00,2020,summer,0,68,0,0,0,0,0
jul2020_T09_B2_CSI,CSI,T09,,B2,2020/07/13 00:00:00,2020,summer,0,0,0,0,0,0,0
jul2020_T09_B3_CSI,CSI,T09,,B3,2020/07/13 00:00:00,2020,summer,0,8,1,0,0,1,0
jul2020_T10_B1_CSI,CSI,T10,,B1,2020/07/13 00:00:00,2020,summer,0,10,0,0,0,1,0
jul2020_T10_B2_CSI,CSI,T10,,B2,2020/07/13 00:00:00,2020,summer,0,2,0,0,0,0,0
jul2020_T10_B3_CSI,CSI,T10,,B3,2020/07/13 00:00:00,2020,summer,0,2,1,0,0,0,0
jul2020_T11_B1_CSI,CSI,T11,,B1,2020/07/13 00:00:00,2020,summer,0,34,0,0,0,0,0
jul2020_T11_B2_CSI,CSI,T11,,B2,2020/07/13 00:00:00,2020,summer,0,7,1,1,0,0,0
jul2020_T11_B3_CSI,CSI,T11,,B3,2020/07/13 00:00:00,2020,summer,0,7,3,0,0,0,0
jul2020_T12_B1_CSI,CSI,T12,,B1,2020/07/13 00:00:00,2020,summer,1,5,1,0,0,0,0
jul2020_T12_B2_CSI,CSI,T12,,B2,2020/07/13 00:00:00,2020,summer,13,2,0,0,0,0,0
jul2020_T12_B3_CSI,CSI,T12,,B3,2020/07/13 00:00:00,2020,summer,0,12,5,0,0,0,0
jul2020_T13_B1_CSI,CSI,T13,,B1,2020/07/13 00:00:00,2020,summer,0,6,2,0,0,0,0
jul2020_T13_B2_CSI,CSI,T13,,B2,2020/07/13 00:00:00,2020,summer,0,3,5,0,0,0,0
jul2020_T13_B3_CSI,CSI,T13,,B3,2020/07/13 00:00:00,2020,summer,0,2,0,0,0,0,0
jul2020_T14_B1_CSI,CSI,T14,,B1,2020/07/13 00:00:00,2020,summer,2,13,0,0,0,0,0
jul2020_T14_B2_CSI,CSI,T14,,B2,2020/07/13 00:00:00,2020,summer,0,2,0,0,0,0,0
jul2020_T14_B3_CSI,CSI,T14,,B3,2020/07/13 00:00:00,2020,summer,0,13,3,2,0,0,0
oct2020_T01_B1_CSI,CSI,T01,,B1,2020/10/15 00:00:00,2020,autumn,0,2,0,1,0,0,0
oct2020_T01_B2_CSI,CSI,T01,,B2,2020/10/15 00:00:00,2020,autumn,0,12,0,0,0,0,0
oct2020_T01_B3_CSI,CSI,T01,,B3,2020/10/15 00:00:00,2020,autumn,0,1,2,1,0,0,0
oct2020_T02_B1_CSI,CSI,T02,,B1,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T02_B2_CSI,CSI,T02,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T02_B3_CSI,CSI,T02,,B3,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T03_B1_CSI,CSI,T03,,B1,2020/10/15 00:00:00,2020,autumn,0,0,0,1,0,0,0
oct2020_T03_B2_CSI,CSI,T03,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,1,0,0,0
oct2020_T03_B3_CSI,CSI,T03,,B3,2020/10/15 00:00:00,2020,autumn,0,3,0,1,0,0,0
oct2020_T04_B1_CSI,CSI,T04,,B1,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T04_B2_CSI,CSI,T04,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T04_B3_CSI,CSI,T04,,B3,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T05_B1_CSI,CSI,T05,,B1,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T05_B2_CSI,CSI,T05,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T05_B3_CSI,CSI,T05,,B3,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T06_B1_CSI,CSI,T06,,B1,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T06_B2_CSI,CSI,T06,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T06_B3_CSI,CSI,T06,,B3,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T07_B1_CSI,CSI,T07,,B1,2020/10/15 00:00:00,2020,autumn,0,0,0,1,0,0,0
oct2020_T07_B2_CSI,CSI,T07,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T07_B3_CSI,CSI,T07,,B3,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T08_B1_CSI,CSI,T08,,B1,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T08_B2_CSI,CSI,T08,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T08_B3_CSI,CSI,T08,,B3,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T09_B1_CSI,CSI,T09,,B1,2020/10/15 00:00:00,2020,autumn,1,4,0,0,0,0,0
oct2020_T09_B2_CSI,CSI,T09,,B2,2020/10/15 00:00:00,2020,autumn,2,0,0,0,0,0,0
oct2020_T09_B3_CSI,CSI,T09,,B3,2020/10/15 00:00:00,2020,autumn,1,0,1,0,0,0,0
oct2020_T10_B1_CSI,CSI,T10,,B1,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T10_B2_CSI,CSI,T10,,B2,2020/10/15 00:00:00,2020,autumn,1,2,0,0,0,0,0
oct2020_T10_B3_CSI,CSI,T10,,B3,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T11_B1_CSI,CSI,T11,,B1,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T11_B2_CSI,CSI,T11,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T11_B3_CSI,CSI,T11,,B3,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T12_B1_CSI,CSI,T12,,B1,2020/10/15 00:00:00,2020,autumn,0,1,0,0,0,0,0
oct2020_T12_B2_CSI,CSI,T12,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T12_B3_CSI,CSI,T12,,B3,2020/10/15 00:00:00,2020,autumn,0,1,0,0,0,0,0
oct2020_T13_B1_CSI,CSI,T13,,B1,2020/10/15 00:00:00,2020,autumn,0,0,1,0,0,0,0
oct2020_T13_B2_CSI,CSI,T13,,B2,2020/10/15 00:00:00,2020,autumn,0,1,0,0,0,0,0
oct2020_T13_B3_CSI,CSI,T13,,B3,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C01_B1_CSI,CSI,C01,,B1,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C01_B2_CSI,CSI,C01,,B2,2020/10/15 00:00:00,2020,autumn,1,0,1,0,0,0,0
oct2020_C01_B3_CSI,CSI,C01,,B3,2020/10/15 00:00:00,2020,autumn,1,0,0,0,0,0,0
oct2020_C02_B1_CSI,CSI,C02,,B1,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C02_B2_CSI,CSI,C02,,B2,2020/10/15 00:00:00,2020,autumn,2,0,0,0,0,0,0
oct2020_C02_B3_CSI,CSI,C02,,B3,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C03_B1_CSI,CSI,C03,,B1,2020/10/15 00:00:00,2020,autumn,0,1,1,1,0,0,0
oct2020_C03_B2_CSI,CSI,C03,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C03_B3_CSI,CSI,C03,,B3,2020/10/15 00:00:00,2020,autumn,1,1,0,0,0,0,0
oct2020_C04_B1_CSI,CSI,C04,,B1,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C04_B2_CSI,CSI,C04,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C04_B3_CSI,CSI,C04,,B3,2020/10/15 00:00:00,2020,autumn,0,1,0,0,0,0,0
oct2020_C05_B1_CSI,CSI,C05,,B1,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C05_B2_CSI,CSI,C05,,B2,2020/10/15 00:00:00,2020,autumn,0,2,0,0,0,0,0
oct2020_C05_B3_CSI,CSI,C05,,B3,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C06_B1_CSI,CSI,C06,,B1,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C06_B2_CSI,CSI,C06,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C06_B3_CSI,CSI,C06,,B3,2020/10/15 00:00:00,2020,autumn,0,2,0,0,0,0,0
oct2020_C07_B1_CSI,CSI,C07,,B1,2020/10/15 00:00:00,2020,autumn,1,0,0,0,0,0,0
oct2020_C07_B2_CSI,CSI,C07,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C07_B3_CSI,CSI,C07,,B3,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C08_B1_CSI,CSI,C08,,B1,2020/10/15 00:00:00,2020,autumn,0,0,1,1,0,0,0
oct2020_C08_B2_CSI,CSI,C08,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C08_B3_CSI,CSI,C08,,B3,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C09_B1_CSI,CSI,C09,,B1,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C09_B2_CSI,CSI,C09,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C09_B3_CSI,CSI,C09,,B3,2020/10/15 00:00:00,2020,autumn,0,6,0,1,0,0,0
oct2020_C10_B1_CSI,CSI,C10,,B1,2020/10/15 00:00:00,2020,autumn,1,0,0,1,0,0,0
oct2020_C10_B2_CSI,CSI,C10,,B2,2020/10/15 00:00:00,2020,autumn,0,1,1,0,0,0,0
oct2020_C10_B3_CSI,CSI,C10,,B3,2020/10/15 00:00:00,2020,autumn,2,0,0,0,0,0,0
oct2020_C11_B1_CSI,CSI,C11,,B1,2020/10/15 00:00:00,2020,autumn,0,4,1,0,0,0,0
oct2020_C11_B2_CSI,CSI,C11,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_C11_B3_CSI,CSI,C11,,B3,2020/10/15 00:00:00,2020,autumn,0,3,0,0,0,0,0
oct2020_T14_B1_CSI,CSI,T14,,B1,2020/10/15 00:00:00,2020,autumn,0,7,1,1,0,0,0
oct2020_T14_B2_CSI,CSI,T14,,B2,2020/10/15 00:00:00,2020,autumn,0,14,3,2,0,0,0
oct2020_T14_B3_CSI,CSI,T14,,B3,2020/10/15 00:00:00,2020,autumn,0,21,3,3,0,0,0
oct2020_T15_B1_CSI,CSI,T15,,B1,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,1,1
oct2020_T15_B2_CSI,CSI,T15,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T15_B3_CSI,CSI,T15,,B3,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T16_B1_CSI,CSI,T16,,B1,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T16_B2_CSI,CSI,T16,,B2,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
oct2020_T16_B3_CSI,CSI,T16,,B3,2020/10/15 00:00:00,2020,autumn,0,0,0,0,0,0,0
